,ID,Game,ReleaseDate,Developer,Publisher
79,469830,Fable Fortune,2018-02-21,"Mediatonic, Flaming Fowl Studios",Mediatonic
80,291480,Warface,2014-07-01,MY.GAMES,MY.GAMES
81,376140,SAGA,2008-03-07,"Silverlode Interactive, Wasatch Games",Silverlode Interactive
82,390090,Shot Online,2019-01-21,WEBZEN ONNET,WEBZEN
83,296630,Kraven Manor,2014-09-26,Demon Wagon Studios,Demon Wagon Studios
84,326160,Shroud of the Avatar: Forsaken Virtues,2018-03-27,Portalarium,Portalarium
85,230310,Akaneiro: Demon Hunters,2014-11-25,Spicy Horse,Spicy Horse
86,743090,Defiance 2050,2018-07-10,Trion Worlds,Trion Worlds
87,375950,Viridi,2015-08-19,"Zoe Vartanian, Badru, Isa Hutchinson, Michael Bell",Ice Water Games
88,263500,Dragons and Titans,2014-03-12,Wyrmbyte,Versus Evil
89,298260,Only If,2014-07-25,Creability,Creability
90,927970,ForzeBreak,2018-10-31,"Swift Limit Games, Miguel O. Mercado, Jason Lin, Boyang Zhou, Xiaoyu Yang, Zihang Zhang, Martha Magsombol, Jairus Cambe, Alan “AG” Gordon, Matthew Eis",Swift Limit Games
91,1147900,炼妖记,2019-09-16,LCBGAME,LCBGAME
92,1189590,DEUS EX MACHINA: Stage Zero,2019-12-19,LOOKSTEN,LOOKSTEN
93,696880,2D Paintball,2019-05-01,2Dio,2Dio
94,1151860,Last Chance VR,2019-09-22,NotAGamer不玩遊戲,NotAGamer不玩遊戲
95,586100,Heroes in the Sky-Origin,2019-01-04,GameUS Inc,GameUS Inc
96,1161770,Breeders of the Nephelym: Alpha,2019-10-18,DerelictHelmsman,DerelictHelmsman
97,301520,Robocraft,2017-08-24,Freejam,Freejam
98,346900,AdVenture Capitalist,2015-03-30,Hyper Hippo Games,Hyper Hippo Games
99,871720,Ultimate Custom Night,2018-06-27,Scott Cawthon,Scott Cawthon
100,372000,Tree of Savior (English Ver.),2016-03-28,"IMCGAMES Co.,Ltd.","IMCGAMES Co.,Ltd."
101,630100,SoulWorker - Anime Action MMO,2018-02-26,"Lion Games Co., Ltd.",Gameforge 4D GmbH
102,203290,America's Army: Proving Grounds,2015-10-01,U.S. Army,U.S. Army
103,212800,Super Crate Box,2010-10-22,Vlambeer,Vlambeer
104,298240,WT3,2015-12-22,"Rocketeer Games Studio, LLC","Rocketeer Games Studio, LLC"
